# laser: Santec TSL-550 (HW-triggered continuous sweep)
# sweep: 1500.0000 -> 1550.0000 nm, speed 50.00 nm/s, power 10.000 mW
wavelength_nm,coredaq_ch1_W,coredaq_ch2_W,coredaq_ch3_W,coredaq_ch4_W
1500.2230,6.257000000e-07,8.674000000e-07,7.298000000e-07,4.512000000e-07
1500.2240,6.251000000e-07,8.662000000e-07,7.339000000e-07,4.590000000e-07
1500.2250,6.243000000e-07,8.653000000e-07,7.377000000e-07,4.667000000e-07
1500.2260,6.235000000e-07,8.648000000e-07,7.425000000e-07,4.755000000e-07
1500.2270,6.228000000e-07,8.633000000e-07,7.470000000e-07,4.843000000e-07
1500.2280,6.222000000e-07,8.615000000e-07,7.516000000e-07,4.944000000e-07
1500.2290,6.211000000e-07,8.598000000e-07,7.561000000e-07,5.056000000e-07
1500.2300,6.199000000e-07,8.581000000e-07,7.596000000e-07,5.169000000e-07
1500.2310,6.188000000e-07,8.561000000e-07,7.630000000e-07,5.277000000e-07
1500.2320,6.170000000e-07,8.545000000e-07,7.660000000e-07,5.384000000e-07
1500.2330,6.147000000e-07,8.524000000e-07,7.698000000e-07,5.497000000e-07
1500.2340,6.118000000e-07,8.501000000e-07,7.743000000e-07,5.612000000e-07
1500.2350,6.086000000e-07,8.472000000e-07,7.777000000e-07,5.722000000e-07
1500.2360,6.057000000e-07,8.441000000e-07,7.803000000e-07,5.825000000e-07
1500.2370,6.032000000e-07,8.419000000e-07,7.829000000e-07,5.925000000e-07
1500.2380,6.005000000e-07,8.400000000e-07,7.843000000e-07,6.017000000e-07
1500.2390,5.971000000e-07,8.382000000e-07,7.853000000e-07,6.107000000e-07
1500.2400,5.936000000e-07,8.370000000e-07,7.862000000e-07,6.186000000e-07
1500.2410,5.899000000e-07,8.360000000e-07,7.865000000e-07,6.254000000e-07
1500.2420,5.875000000e-07,8.353000000e-07,7.869000000e-07,6.321000000e-07
1500.2430,5.850000000e-07,8.337000000e-07,7.865000000e-07,6.373000000e-07
1500.2440,5.829000000e-07,8.330000000e-07,7.860000000e-07,6.421000000e-07
1500.2450,5.794000000e-07,8.332000000e-07,7.853000000e-07,6.457000000e-07
1500.2460,5.752000000e-07,8.343000000e-07,7.840000000e-07,6.484000000e-07
1500.2470,5.699000000e-07,8.353000000e-07,7.823000000e-07,6.499000000e-07
1500.2480,5.644000000e-07,8.365000000e-07,7.800000000e-07,6.502000000e-07
1500.2490,5.587000000e-07,8.379000000e-07,7.771000000e-07,6.488000000e-07
1500.2500,5.540000000e-07,8.400000000e-07,7.737000000e-07,6.458000000e-07
1500.2510,5.488000000e-07,8.419000000e-07,7.695000000e-07,6.414000000e-07
1500.2520,5.445000000e-07,8.437000000e-07,7.661000000e-07,6.362000000e-07
1500.2530,5.398000000e-07,8.452000000e-07,7.619000000e-07,6.284000000e-07
1500.2540,5.350000000e-07,8.476000000e-07,7.589000000e-07,6.204000000e-07
1500.2550,5.306000000e-07,8.501000000e-07,7.552000000e-07,6.119000000e-07
1500.2560,5.255000000e-07,8.523000000e-07,7.499000000e-07,6.013000000e-07
1500.2570,5.206000000e-07,8.550000000e-07,7.451000000e-07,5.906000000e-07
1500.2580,5.167000000e-07,8.573000000e-07,7.411000000e-07,5.797000000e-07
1500.2590,5.122000000e-07,8.593000000e-07,7.371000000e-07,5.681000000e-07
1500.2600,5.083000000e-07,8.612000000e-07,7.325000000e-07,5.560000000e-07
1500.2610,5.041000000e-07,8.622000000e-07,7.275000000e-07,5.445000000e-07
1500.2620,5.006000000e-07,8.632000000e-07,7.231000000e-07,5.336000000e-07
1500.2630,4.974000000e-07,8.630000000e-07,7.190000000e-07,5.226000000e-07
1500.2640,4.948000000e-07,8.630000000e-07,7.158000000e-07,5.129000000e-07
1500.2650,4.920000000e-07,8.625000000e-07,7.132000000e-07,5.034000000e-07
1500.2660,4.891000000e-07,8.608000000e-07,7.104000000e-07,4.946000000e-07
1500.2670,4.873000000e-07,8.598000000e-07,7.089000000e-07,4.873000000e-07
1500.2680,4.855000000e-07,8.580000000e-07,7.070000000e-07,4.812000000e-07
1500.2690,4.836000000e-07,8.556000000e-07,7.065000000e-07,4.758000000e-07
1500.2700,4.820000000e-07,8.519000000e-07,7.056000000e-07,4.713000000e-07
1500.2710,4.800000000e-07,8.476000000e-07,7.056000000e-07,4.682000000e-07
1500.2720,4.781000000e-07,8.424000000e-07,7.053000000e-07,4.655000000e-07
1500.2730,4.766000000e-07,8.363000000e-07,7.055000000e-07,4.637000000e-07
1500.2740,4.755000000e-07,8.293000000e-07,7.064000000e-07,4.633000000e-07
1500.2750,4.751000000e-07,8.224000000e-07,7.078000000e-07,4.646000000e-07
1500.2760,4.746000000e-07,8.154000000e-07,7.089000000e-07,4.672000000e-07
1500.2770,4.737000000e-07,8.085000000e-07,7.107000000e-07,4.706000000e-07
1500.2780,4.729000000e-07,8.003000000e-07,7.121000000e-07,4.740000000e-07
1500.2790,4.723000000e-07,7.919000000e-07,7.144000000e-07,4.779000000e-07
1500.2800,4.720000000e-07,7.832000000e-07,7.172000000e-07,4.828000000e-07
1500.2810,4.719000000e-07,7.748000000e-07,7.201000000e-07,4.886000000e-07
1500.2820,4.716000000e-07,7.666000000e-07,7.226000000e-07,4.944000000e-07
1500.2830,4.719000000e-07,7.581000000e-07,7.248000000e-07,5.011000000e-07
1500.2840,4.722000000e-07,7.503000000e-07,7.269000000e-07,5.082000000e-07
1500.2850,4.726000000e-07,7.425000000e-07,7.289000000e-07,5.153000000e-07
1500.2860,4.734000000e-07,7.338000000e-07,7.298000000e-07,5.229000000e-07
1500.2870,4.740000000e-07,7.257000000e-07,7.306000000e-07,5.301000000e-07
1500.2880,4.745000000e-07,7.187000000e-07,7.317000000e-07,5.371000000e-07
1500.2890,4.745000000e-07,7.120000000e-07,7.319000000e-07,5.429000000e-07
1500.2900,4.749000000e-07,7.058000000e-07,7.322000000e-07,5.485000000e-07
1500.2910,4.755000000e-07,7.006000000e-07,7.323000000e-07,5.539000000e-07
1500.2920,4.761000000e-07,6.960000000e-07,7.314000000e-07,5.579000000e-07
1500.2930,4.771000000e-07,6.923000000e-07,7.291000000e-07,5.608000000e-07
1500.2940,4.781000000e-07,6.898000000e-07,7.264000000e-07,5.628000000e-07
1500.2950,4.792000000e-07,6.878000000e-07,7.237000000e-07,5.637000000e-07
1500.2960,4.804000000e-07,6.871000000e-07,7.220000000e-07,5.649000000e-07
1500.2970,4.803000000e-07,6.860000000e-07,7.194000000e-07,5.649000000e-07
1500.2980,4.809000000e-07,6.866000000e-07,7.166000000e-07,5.636000000e-07
1500.2990,4.813000000e-07,6.877000000e-07,7.123000000e-07,5.602000000e-07
1500.3000,4.812000000e-07,6.892000000e-07,7.076000000e-07,5.563000000e-07
1500.3010,4.803000000e-07,6.907000000e-07,7.024000000e-07,5.514000000e-07
1500.3020,4.791000000e-07,6.925000000e-07,6.965000000e-07,5.461000000e-07
1500.3030,4.783000000e-07,6.960000000e-07,6.905000000e-07,5.399000000e-07
1500.3040,4.781000000e-07,7.012000000e-07,6.849000000e-07,5.335000000e-07
1500.3050,4.774000000e-07,7.076000000e-07,6.795000000e-07,5.262000000e-07
1500.3060,4.766000000e-07,7.141000000e-07,6.743000000e-07,5.187000000e-07
1500.3070,4.755000000e-07,7.210000000e-07,6.690000000e-07,5.105000000e-07
1500.3080,4.749000000e-07,7.281000000e-07,6.639000000e-07,5.029000000e-07
1500.3090,4.739000000e-07,7.343000000e-07,6.587000000e-07,4.953000000e-07
1500.3100,4.720000000e-07,7.406000000e-07,6.534000000e-07,4.877000000e-07
1500.3110,4.699000000e-07,7.475000000e-07,6.490000000e-07,4.798000000e-07
1500.3120,4.673000000e-07,7.554000000e-07,6.453000000e-07,4.727000000e-07
1500.3130,4.644000000e-07,7.626000000e-07,6.413000000e-07,4.657000000e-07
1500.3140,4.618000000e-07,7.696000000e-07,6.376000000e-07,4.594000000e-07
1500.3150,4.592000000e-07,7.757000000e-07,6.346000000e-07,4.539000000e-07
1500.3160,4.567000000e-07,7.815000000e-07,6.329000000e-07,4.497000000e-07
1500.3170,4.546000000e-07,7.869000000e-07,6.318000000e-07,4.462000000e-07
1500.3180,4.520000000e-07,7.918000000e-07,6.303000000e-07,4.429000000e-07
1500.3190,4.500000000e-07,7.970000000e-07,6.300000000e-07,4.405000000e-07
1500.3200,4.474000000e-07,8.013000000e-07,6.298000000e-07,4.389000000e-07
1500.3210,4.451000000e-07,8.053000000e-07,6.305000000e-07,4.387000000e-07
1500.3220,4.428000000e-07,8.085000000e-07,6.317000000e-07,4.389000000e-07
1500.3230,4.408000000e-07,8.112000000e-07,6.331000000e-07,4.403000000e-07
1500.3240,4.388000000e-07,8.134000000e-07,6.352000000e-07,4.430000000e-07
1500.3250,4.375000000e-07,8.132000000e-07,6.379000000e-07,4.457000000e-07
1500.3260,4.367000000e-07,8.119000000e-07,6.393000000e-07,4.484000000e-07
