# laser: Santec TSL-550 (HW-triggered continuous sweep)
# sweep: 1500.0000 -> 1555.0000 nm, speed 50.00 nm/s, power 1.000 mW
wavelength_nm,coredaq_ch1_W,coredaq_ch2_W,coredaq_ch3_W,coredaq_ch4_W
1500.0470,4.529000000e-07,4.794000000e-07,4.257000000e-07,3.739000000e-07
1500.0480,4.528000000e-07,4.815000000e-07,4.257000000e-07,3.718000000e-07
1500.0490,4.526000000e-07,4.828000000e-07,4.253000000e-07,3.703000000e-07
1500.0500,4.521000000e-07,4.838000000e-07,4.249000000e-07,3.681000000e-07
1500.0510,4.524000000e-07,4.850000000e-07,4.249000000e-07,3.661000000e-07
1500.0520,4.526000000e-07,4.860000000e-07,4.249000000e-07,3.651000000e-07
1500.0530,4.529000000e-07,4.863000000e-07,4.244000000e-07,3.633000000e-07
1500.0540,4.534000000e-07,4.865000000e-07,4.240000000e-07,3.621000000e-07
1500.0550,4.544000000e-07,4.875000000e-07,4.235000000e-07,3.612000000e-07
1500.0560,4.549000000e-07,4.883000000e-07,4.227000000e-07,3.602000000e-07
1500.0570,4.557000000e-07,4.885000000e-07,4.221000000e-07,3.597000000e-07
1500.0580,4.566000000e-07,4.883000000e-07,4.218000000e-07,3.587000000e-07
1500.0590,4.576000000e-07,4.880000000e-07,4.216000000e-07,3.581000000e-07
1500.0600,4.581000000e-07,4.875000000e-07,4.210000000e-07,3.575000000e-07
1500.0610,4.584000000e-07,4.863000000e-07,4.206000000e-07,3.567000000e-07
1500.0620,4.590000000e-07,4.856000000e-07,4.206000000e-07,3.567000000e-07
1500.0630,4.596000000e-07,4.850000000e-07,4.206000000e-07,3.565000000e-07
1500.0640,4.601000000e-07,4.838000000e-07,4.203000000e-07,3.562000000e-07
1500.0650,4.610000000e-07,4.833000000e-07,4.206000000e-07,3.565000000e-07
1500.0660,4.615000000e-07,4.820000000e-07,4.209000000e-07,3.566000000e-07
1500.0670,4.615000000e-07,4.805000000e-07,4.215000000e-07,3.567000000e-07
1500.0680,4.615000000e-07,4.789000000e-07,4.215000000e-07,3.567000000e-07
1500.0690,4.618000000e-07,4.779000000e-07,4.224000000e-07,3.572000000e-07
1500.0700,4.615000000e-07,4.764000000e-07,4.230000000e-07,3.575000000e-07
1500.0710,4.616000000e-07,4.749000000e-07,4.233000000e-07,3.578000000e-07
1500.0720,4.615000000e-07,4.739000000e-07,4.243000000e-07,3.581000000e-07
1500.0730,4.612000000e-07,4.729000000e-07,4.250000000e-07,3.585000000e-07
1500.0740,4.609000000e-07,4.714000000e-07,4.261000000e-07,3.590000000e-07
1500.0750,4.609000000e-07,4.704000000e-07,4.277000000e-07,3.594000000e-07
1500.0760,4.609000000e-07,4.697000000e-07,4.292000000e-07,3.599000000e-07
1500.0770,4.610000000e-07,4.692000000e-07,4.303000000e-07,3.603000000e-07
1500.0780,4.607000000e-07,4.692000000e-07,4.314000000e-07,3.606000000e-07
1500.0790,4.609000000e-07,4.696000000e-07,4.331000000e-07,3.615000000e-07
1500.0800,4.609000000e-07,4.701000000e-07,4.349000000e-07,3.620000000e-07
1500.0810,4.607000000e-07,4.702000000e-07,4.360000000e-07,3.624000000e-07
1500.0820,4.605000000e-07,4.711000000e-07,4.371000000e-07,3.627000000e-07
1500.0830,4.602000000e-07,4.721000000e-07,4.385000000e-07,3.635000000e-07
1500.0840,4.599000000e-07,4.729000000e-07,4.395000000e-07,3.639000000e-07
1500.0850,4.596000000e-07,4.734000000e-07,4.403000000e-07,3.643000000e-07
1500.0860,4.592000000e-07,4.749000000e-07,4.412000000e-07,3.649000000e-07
1500.0870,4.593000000e-07,4.768000000e-07,4.420000000e-07,3.657000000e-07
1500.0880,4.592000000e-07,4.784000000e-07,4.422000000e-07,3.658000000e-07
1500.0890,4.592000000e-07,4.799000000e-07,4.423000000e-07,3.667000000e-07
1500.0900,4.590000000e-07,4.823000000e-07,4.425000000e-07,3.672000000e-07
1500.0910,4.587000000e-07,4.841000000e-07,4.420000000e-07,3.672000000e-07
1500.0920,4.581000000e-07,4.863000000e-07,4.417000000e-07,3.675000000e-07
1500.0930,4.578000000e-07,4.883000000e-07,4.414000000e-07,3.684000000e-07
1500.0940,4.570000000e-07,4.902000000e-07,4.397000000e-07,3.685000000e-07
1500.0950,4.566000000e-07,4.922000000e-07,4.386000000e-07,3.693000000e-07
1500.0960,4.557000000e-07,4.939000000e-07,4.372000000e-07,3.700000000e-07
1500.0970,4.552000000e-07,4.962000000e-07,4.360000000e-07,3.711000000e-07
1500.0980,4.550000000e-07,4.977000000e-07,4.343000000e-07,3.715000000e-07
1500.0990,4.552000000e-07,4.997000000e-07,4.326000000e-07,3.722000000e-07
1500.1000,4.550000000e-07,5.011000000e-07,4.309000000e-07,3.725000000e-07
1500.1010,4.546000000e-07,5.022000000e-07,4.289000000e-07,3.725000000e-07
1500.1020,4.541000000e-07,5.032000000e-07,4.272000000e-07,3.736000000e-07
1500.1030,4.537000000e-07,5.044000000e-07,4.253000000e-07,3.740000000e-07
1500.1040,4.532000000e-07,5.051000000e-07,4.235000000e-07,3.743000000e-07
1500.1050,4.529000000e-07,5.061000000e-07,4.216000000e-07,3.751000000e-07
1500.1060,4.524000000e-07,5.069000000e-07,4.199000000e-07,3.757000000e-07
1500.1070,4.518000000e-07,5.073000000e-07,4.182000000e-07,3.761000000e-07
1500.1080,4.514000000e-07,5.071000000e-07,4.164000000e-07,3.766000000e-07
1500.1090,4.508000000e-07,5.073000000e-07,4.148000000e-07,3.772000000e-07
1500.1100,4.502000000e-07,5.073000000e-07,4.133000000e-07,3.778000000e-07
1500.1110,4.494000000e-07,5.069000000e-07,4.122000000e-07,3.779000000e-07
1500.1120,4.486000000e-07,5.071000000e-07,4.107000000e-07,3.785000000e-07
1500.1130,4.479000000e-07,5.071000000e-07,4.096000000e-07,3.790000000e-07
1500.1140,4.472000000e-07,5.063000000e-07,4.087000000e-07,3.792000000e-07
1500.1150,4.468000000e-07,5.063000000e-07,4.079000000e-07,3.795000000e-07
1500.1160,4.462000000e-07,5.056000000e-07,4.074000000e-07,3.797000000e-07
1500.1170,4.454000000e-07,5.049000000e-07,4.074000000e-07,3.798000000e-07
1500.1180,4.448000000e-07,5.046000000e-07,4.065000000e-07,3.794000000e-07
1500.1190,4.439000000e-07,5.034000000e-07,4.061000000e-07,3.788000000e-07
1500.1200,4.436000000e-07,5.029000000e-07,4.059000000e-07,3.784000000e-07
1500.1210,4.433000000e-07,5.021000000e-07,4.061000000e-07,3.775000000e-07
1500.1220,4.431000000e-07,5.014000000e-07,4.062000000e-07,3.758000000e-07
1500.1230,4.428000000e-07,5.007000000e-07,4.067000000e-07,3.745000000e-07
1500.1240,4.427000000e-07,5.001000000e-07,4.071000000e-07,3.727000000e-07
1500.1250,4.428000000e-07,4.994000000e-07,4.078000000e-07,3.709000000e-07
1500.1260,4.431000000e-07,4.991000000e-07,4.087000000e-07,3.693000000e-07
1500.1270,4.431000000e-07,4.987000000e-07,4.101000000e-07,3.675000000e-07
1500.1280,4.439000000e-07,4.986000000e-07,4.115000000e-07,3.651000000e-07
1500.1290,4.443000000e-07,4.977000000e-07,4.127000000e-07,3.624000000e-07
1500.1300,4.451000000e-07,4.972000000e-07,4.139000000e-07,3.596000000e-07
1500.1310,4.456000000e-07,4.967000000e-07,4.153000000e-07,3.567000000e-07
1500.1320,4.466000000e-07,4.967000000e-07,4.170000000e-07,3.535000000e-07
1500.1330,4.474000000e-07,4.965000000e-07,4.186000000e-07,3.503000000e-07
1500.1340,4.482000000e-07,4.962000000e-07,4.198000000e-07,3.466000000e-07
1500.1350,4.486000000e-07,4.960000000e-07,4.212000000e-07,3.433000000e-07
1500.1360,4.500000000e-07,4.962000000e-07,4.232000000e-07,3.401000000e-07
1500.1370,4.511000000e-07,4.962000000e-07,4.247000000e-07,3.365000000e-07
1500.1380,4.523000000e-07,4.967000000e-07,4.267000000e-07,3.329000000e-07
1500.1390,4.529000000e-07,4.974000000e-07,4.283000000e-07,3.293000000e-07
1500.1400,4.540000000e-07,4.986000000e-07,4.300000000e-07,3.266000000e-07
1500.1410,4.546000000e-07,4.997000000e-07,4.315000000e-07,3.238000000e-07
1500.1420,4.554000000e-07,5.006000000e-07,4.328000000e-07,3.208000000e-07
1500.1430,4.560000000e-07,5.017000000e-07,4.338000000e-07,3.186000000e-07
1500.1440,4.567000000e-07,5.024000000e-07,4.349000000e-07,3.162000000e-07
1500.1450,4.573000000e-07,5.038000000e-07,4.365000000e-07,3.140000000e-07
1500.1460,4.575000000e-07,5.051000000e-07,4.377000000e-07,3.123000000e-07
1500.1470,4.576000000e-07,5.063000000e-07,4.389000000e-07,3.107000000e-07
1500.1480,4.576000000e-07,5.078000000e-07,4.392000000e-07,3.097000000e-07
1500.1490,4.580000000e-07,5.091000000e-07,4.397000000e-07,3.091000000e-07
1500.1500,4.576000000e-07,5.106000000e-07,4.402000000e-07,3.088000000e-07
1500.1510,4.572000000e-07,5.121000000e-07,4.403000000e-07,3.086000000e-07
1500.1520,4.569000000e-07,5.135000000e-07,4.406000000e-07,3.086000000e-07
1500.1530,4.567000000e-07,5.155000000e-07,4.408000000e-07,3.095000000e-07
1500.1540,4.561000000e-07,5.165000000e-07,4.406000000e-07,3.101000000e-07
1500.1550,4.549000000e-07,5.173000000e-07,4.400000000e-07,3.111000000e-07
1500.1560,4.543000000e-07,5.180000000e-07,4.391000000e-07,3.120000000e-07
1500.1570,4.535000000e-07,5.193000000e-07,4.388000000e-07,3.137000000e-07
1500.1580,4.532000000e-07,5.205000000e-07,4.380000000e-07,3.152000000e-07
1500.1590,4.528000000e-07,5.215000000e-07,4.368000000e-07,3.173000000e-07
1500.1600,4.521000000e-07,5.225000000e-07,4.354000000e-07,3.189000000e-07
1500.1610,4.517000000e-07,5.235000000e-07,4.340000000e-07,3.211000000e-07
1500.1620,4.509000000e-07,5.242000000e-07,4.326000000e-07,3.237000000e-07
1500.1630,4.498000000e-07,5.249000000e-07,4.309000000e-07,3.258000000e-07
1500.1640,4.492000000e-07,5.255000000e-07,4.289000000e-07,3.280000000e-07
1500.1650,4.488000000e-07,5.269000000e-07,4.275000000e-07,3.307000000e-07
1500.1660,4.479000000e-07,5.274000000e-07,4.255000000e-07,3.331000000e-07
1500.1670,4.472000000e-07,5.281000000e-07,4.238000000e-07,3.354000000e-07
1500.1680,4.466000000e-07,5.292000000e-07,4.223000000e-07,3.380000000e-07
1500.1690,4.460000000e-07,5.299000000e-07,4.207000000e-07,3.402000000e-07
1500.1700,4.459000000e-07,5.309000000e-07,4.193000000e-07,3.423000000e-07
1500.1710,4.456000000e-07,5.317000000e-07,4.181000000e-07,3.442000000e-07
1500.1720,4.448000000e-07,5.324000000e-07,4.169000000e-07,3.459000000e-07
1500.1730,4.445000000e-07,5.331000000e-07,4.158000000e-07,3.474000000e-07
1500.1740,4.442000000e-07,5.339000000e-07,4.148000000e-07,3.481000000e-07
1500.1750,4.439000000e-07,5.351000000e-07,4.139000000e-07,3.489000000e-07
1500.1760,4.436000000e-07,5.364000000e-07,4.133000000e-07,3.494000000e-07
1500.1770,4.434000000e-07,5.374000000e-07,4.128000000e-07,3.500000000e-07
1500.1780,4.428000000e-07,5.381000000e-07,4.127000000e-07,3.499000000e-07
1500.1790,4.431000000e-07,5.393000000e-07,4.130000000e-07,3.497000000e-07
1500.1800,4.434000000e-07,5.398000000e-07,4.132000000e-07,3.490000000e-07
1500.1810,4.439000000e-07,5.406000000e-07,4.139000000e-07,3.481000000e-07
1500.1820,4.445000000e-07,5.411000000e-07,4.145000000e-07,3.475000000e-07
1500.1830,4.446000000e-07,5.415000000e-07,4.153000000e-07,3.457000000e-07
1500.1840,4.451000000e-07,5.416000000e-07,4.158000000e-07,3.442000000e-07
1500.1850,4.454000000e-07,5.425000000e-07,4.162000000e-07,3.423000000e-07
1500.1860,4.460000000e-07,5.431000000e-07,4.173000000e-07,3.399000000e-07
1500.1870,4.471000000e-07,5.435000000e-07,4.181000000e-07,3.377000000e-07
1500.1880,4.476000000e-07,5.437000000e-07,4.186000000e-07,3.354000000e-07
1500.1890,4.482000000e-07,5.433000000e-07,4.190000000e-07,3.329000000e-07
1500.1900,4.492000000e-07,5.428000000e-07,4.196000000e-07,3.304000000e-07
1500.1910,4.502000000e-07,5.420000000e-07,4.201000000e-07,3.278000000e-07
1500.1920,4.512000000e-07,5.413000000e-07,4.209000000e-07,3.249000000e-07
1500.1930,4.520000000e-07,5.406000000e-07,4.213000000e-07,3.219000000e-07
1500.1940,4.531000000e-07,5.400000000e-07,4.215000000e-07,3.193000000e-07
1500.1950,4.538000000e-07,5.393000000e-07,4.216000000e-07,3.164000000e-07
1500.1960,4.552000000e-07,5.386000000e-07,4.210000000e-07,3.134000000e-07
1500.1970,4.567000000e-07,5.380000000e-07,4.206000000e-07,3.106000000e-07
1500.1980,4.580000000e-07,5.371000000e-07,4.201000000e-07,3.080000000e-07
1500.1990,4.589000000e-07,5.359000000e-07,4.190000000e-07,3.053000000e-07
1500.2000,4.596000000e-07,5.353000000e-07,4.178000000e-07,3.031000000e-07
1500.2010,4.602000000e-07,5.341000000e-07,4.159000000e-07,3.012000000e-07
1500.2020,4.609000000e-07,5.334000000e-07,4.147000000e-07,2.991000000e-07
1500.2030,4.612000000e-07,5.321000000e-07,4.133000000e-07,2.971000000e-07
1500.2040,4.616000000e-07,5.312000000e-07,4.119000000e-07,2.957000000e-07
1500.2050,4.621000000e-07,5.302000000e-07,4.102000000e-07,2.940000000e-07
1500.2060,4.621000000e-07,5.292000000e-07,4.084000000e-07,2.928000000e-07
1500.2070,4.621000000e-07,5.281000000e-07,4.065000000e-07,2.918000000e-07
1500.2080,4.627000000e-07,5.276000000e-07,4.050000000e-07,2.904000000e-07
1500.2090,4.627000000e-07,5.269000000e-07,4.034000000e-07,2.891000000e-07
1500.2100,4.619000000e-07,5.259000000e-07,4.016000000e-07,2.886000000e-07
1500.2110,4.615000000e-07,5.250000000e-07,4.003000000e-07,2.878000000e-07
1500.2120,4.610000000e-07,5.239000000e-07,3.988000000e-07,2.869000000e-07
1500.2130,4.602000000e-07,5.235000000e-07,3.968000000e-07,2.863000000e-07
1500.2140,4.599000000e-07,5.227000000e-07,3.956000000e-07,2.855000000e-07
1500.2150,4.598000000e-07,5.224000000e-07,3.945000000e-07,2.854000000e-07
1500.2160,4.592000000e-07,5.217000000e-07,3.931000000e-07,2.846000000e-07
1500.2170,4.592000000e-07,5.219000000e-07,3.923000000e-07,2.845000000e-07
1500.2180,4.593000000e-07,5.214000000e-07,3.914000000e-07,2.845000000e-07
1500.2190,4.590000000e-07,5.217000000e-07,3.908000000e-07,2.842000000e-07
1500.2200,4.592000000e-07,5.219000000e-07,3.905000000e-07,2.840000000e-07
1500.2210,4.589000000e-07,5.219000000e-07,3.906000000e-07,2.840000000e-07
1500.2220,4.587000000e-07,5.225000000e-07,3.909000000e-07,2.837000000e-07
1500.2230,4.586000000e-07,5.229000000e-07,3.919000000e-07,2.836000000e-07
1500.2240,4.586000000e-07,5.232000000e-07,3.925000000e-07,2.833000000e-07
1500.2250,4.587000000e-07,5.234000000e-07,3.934000000e-07,2.833000000e-07
1500.2260,4.590000000e-07,5.237000000e-07,3.940000000e-07,2.830000000e-07
1500.2270,4.593000000e-07,5.245000000e-07,3.954000000e-07,2.830000000e-07
1500.2280,4.587000000e-07,5.255000000e-07,3.968000000e-07,2.828000000e-07
1500.2290,4.586000000e-07,5.266000000e-07,3.983000000e-07,2.827000000e-07
1500.2300,4.583000000e-07,5.274000000e-07,4.003000000e-07,2.827000000e-07
1500.2310,4.581000000e-07,5.286000000e-07,4.025000000e-07,2.825000000e-07
1500.2320,4.575000000e-07,5.292000000e-07,4.047000000e-07,2.824000000e-07
1500.2330,4.575000000e-07,5.306000000e-07,4.070000000e-07,2.824000000e-07
1500.2340,4.570000000e-07,5.312000000e-07,4.093000000e-07,2.824000000e-07
1500.2350,4.569000000e-07,5.317000000e-07,4.111000000e-07,2.824000000e-07
1500.2360,4.567000000e-07,5.324000000e-07,4.135000000e-07,2.825000000e-07
1500.2370,4.566000000e-07,5.328000000e-07,4.159000000e-07,2.824000000e-07
1500.2380,4.558000000e-07,5.329000000e-07,4.181000000e-07,2.827000000e-07
1500.2390,4.549000000e-07,5.334000000e-07,4.206000000e-07,2.827000000e-07
1500.2400,4.541000000e-07,5.338000000e-07,4.229000000e-07,2.831000000e-07
1500.2410,4.532000000e-07,5.336000000e-07,4.250000000e-07,2.831000000e-07
1500.2420,4.524000000e-07,5.333000000e-07,4.272000000e-07,2.834000000e-07
1500.2430,4.521000000e-07,5.329000000e-07,4.298000000e-07,2.836000000e-07
1500.2440,4.514000000e-07,5.321000000e-07,4.323000000e-07,2.837000000e-07
1500.2450,4.509000000e-07,5.312000000e-07,4.346000000e-07,2.843000000e-07
1500.2460,4.502000000e-07,5.304000000e-07,4.365000000e-07,2.845000000e-07
1500.2470,4.491000000e-07,5.294000000e-07,4.383000000e-07,2.848000000e-07
1500.2480,4.480000000e-07,5.284000000e-07,4.402000000e-07,2.846000000e-07
1500.2490,4.463000000e-07,5.271000000e-07,4.422000000e-07,2.843000000e-07
1500.2500,4.450000000e-07,5.254000000e-07,4.439000000e-07,2.840000000e-07
1500.2510,4.436000000e-07,5.235000000e-07,4.457000000e-07,2.839000000e-07
1500.2520,4.425000000e-07,5.212000000e-07,4.474000000e-07,2.837000000e-07
1500.2530,4.416000000e-07,5.197000000e-07,4.488000000e-07,2.839000000e-07
1500.2540,4.402000000e-07,5.175000000e-07,4.496000000e-07,2.837000000e-07
1500.2550,4.390000000e-07,5.155000000e-07,4.503000000e-07,2.836000000e-07
1500.2560,4.373000000e-07,5.135000000e-07,4.508000000e-07,2.833000000e-07
1500.2570,4.364000000e-07,5.121000000e-07,4.513000000e-07,2.833000000e-07
1500.2580,4.352000000e-07,5.105000000e-07,4.510000000e-07,2.833000000e-07
1500.2590,4.341000000e-07,5.093000000e-07,4.511000000e-07,2.830000000e-07
1500.2600,4.327000000e-07,5.079000000e-07,4.505000000e-07,2.831000000e-07
1500.2610,4.317000000e-07,5.064000000e-07,4.502000000e-07,2.831000000e-07
1500.2620,4.304000000e-07,5.054000000e-07,4.500000000e-07,2.834000000e-07
1500.2630,4.286000000e-07,5.043000000e-07,4.486000000e-07,2.831000000e-07
1500.2640,4.266000000e-07,5.032000000e-07,4.473000000e-07,2.827000000e-07
1500.2650,4.252000000e-07,5.026000000e-07,4.459000000e-07,2.824000000e-07
1500.2660,4.240000000e-07,5.022000000e-07,4.439000000e-07,2.818000000e-07
1500.2670,4.228000000e-07,5.014000000e-07,4.419000000e-07,2.813000000e-07
1500.2680,4.209000000e-07,5.012000000e-07,4.395000000e-07,2.810000000e-07
1500.2690,4.196000000e-07,5.014000000e-07,4.375000000e-07,2.807000000e-07
1500.2700,4.180000000e-07,5.012000000e-07,4.351000000e-07,2.805000000e-07
1500.2710,4.168000000e-07,5.016000000e-07,4.329000000e-07,2.802000000e-07
1500.2720,4.151000000e-07,5.016000000e-07,4.303000000e-07,2.791000000e-07
1500.2730,4.141000000e-07,5.016000000e-07,4.280000000e-07,2.782000000e-07
1500.2740,4.128000000e-07,5.017000000e-07,4.260000000e-07,2.775000000e-07
1500.2750,4.116000000e-07,5.019000000e-07,4.236000000e-07,2.769000000e-07
1500.2760,4.104000000e-07,5.019000000e-07,4.207000000e-07,2.764000000e-07
1500.2770,4.092000000e-07,5.022000000e-07,4.184000000e-07,2.757000000e-07
1500.2780,4.083000000e-07,5.026000000e-07,4.161000000e-07,2.746000000e-07
1500.2790,4.072000000e-07,5.024000000e-07,4.141000000e-07,2.737000000e-07
1500.2800,4.060000000e-07,5.019000000e-07,4.122000000e-07,2.730000000e-07
1500.2810,4.046000000e-07,5.017000000e-07,4.104000000e-07,2.723000000e-07
1500.2820,4.035000000e-07,5.016000000e-07,4.088000000e-07,2.720000000e-07
1500.2830,4.020000000e-07,5.009000000e-07,4.074000000e-07,2.712000000e-07
1500.2840,4.012000000e-07,5.001000000e-07,4.062000000e-07,2.705000000e-07
1500.2850,3.997000000e-07,4.986000000e-07,4.053000000e-07,2.699000000e-07
1500.2860,3.983000000e-07,4.974000000e-07,4.045000000e-07,2.691000000e-07
1500.2870,3.969000000e-07,4.954000000e-07,4.037000000e-07,2.688000000e-07
1500.2880,3.957000000e-07,4.930000000e-07,4.033000000e-07,2.684000000e-07
1500.2890,3.942000000e-07,4.910000000e-07,4.031000000e-07,2.685000000e-07
1500.2900,3.930000000e-07,4.885000000e-07,4.025000000e-07,2.682000000e-07
1500.2910,3.914000000e-07,4.856000000e-07,4.022000000e-07,2.681000000e-07
1500.2920,3.907000000e-07,4.825000000e-07,4.023000000e-07,2.682000000e-07
1500.2930,3.894000000e-07,4.798000000e-07,4.023000000e-07,2.682000000e-07
1500.2940,3.885000000e-07,4.763000000e-07,4.023000000e-07,2.687000000e-07
1500.2950,3.876000000e-07,4.731000000e-07,4.027000000e-07,2.693000000e-07
1500.2960,3.870000000e-07,4.689000000e-07,4.027000000e-07,2.699000000e-07
1500.2970,3.867000000e-07,4.652000000e-07,4.027000000e-07,2.705000000e-07
1500.2980,3.861000000e-07,4.615000000e-07,4.025000000e-07,2.712000000e-07
1500.2990,3.858000000e-07,4.575000000e-07,4.020000000e-07,2.718000000e-07
1500.3000,3.856000000e-07,4.535000000e-07,4.016000000e-07,2.723000000e-07
1500.3010,3.861000000e-07,4.499000000e-07,4.013000000e-07,2.727000000e-07
1500.3020,3.858000000e-07,4.456000000e-07,4.008000000e-07,2.730000000e-07
1500.3030,3.861000000e-07,4.422000000e-07,4.008000000e-07,2.730000000e-07
1500.3040,3.864000000e-07,4.392000000e-07,3.996000000e-07,2.731000000e-07
1500.3050,3.870000000e-07,4.365000000e-07,3.988000000e-07,2.733000000e-07
1500.3060,3.875000000e-07,4.340000000e-07,3.977000000e-07,2.733000000e-07
1500.3070,3.878000000e-07,4.320000000e-07,3.963000000e-07,2.727000000e-07
1500.3080,3.882000000e-07,4.298000000e-07,3.948000000e-07,2.721000000e-07
1500.3090,3.891000000e-07,4.280000000e-07,3.931000000e-07,2.715000000e-07
1500.3100,3.901000000e-07,4.265000000e-07,3.915000000e-07,2.709000000e-07
1500.3110,3.905000000e-07,4.251000000e-07,3.895000000e-07,2.699000000e-07
1500.3120,3.917000000e-07,4.250000000e-07,3.881000000e-07,2.691000000e-07
1500.3130,3.925000000e-07,4.246000000e-07,3.858000000e-07,2.678000000e-07
1500.3140,3.933000000e-07,4.251000000e-07,3.838000000e-07,2.666000000e-07
1500.3150,3.939000000e-07,4.260000000e-07,3.821000000e-07,2.655000000e-07
1500.3160,3.942000000e-07,4.268000000e-07,3.800000000e-07,2.636000000e-07
1500.3170,3.939000000e-07,4.276000000e-07,3.781000000e-07,2.624000000e-07
1500.3180,3.942000000e-07,4.293000000e-07,3.758000000e-07,2.603000000e-07
1500.3190,3.943000000e-07,4.308000000e-07,3.738000000e-07,2.585000000e-07
1500.3200,3.943000000e-07,4.333000000e-07,3.721000000e-07,2.565000000e-07
1500.3210,3.945000000e-07,4.360000000e-07,3.701000000e-07,2.548000000e-07
1500.3220,3.943000000e-07,4.390000000e-07,3.685000000e-07,2.526000000e-07
1500.3230,3.936000000e-07,4.419000000e-07,3.669000000e-07,2.503000000e-07
1500.3240,3.931000000e-07,4.451000000e-07,3.653000000e-07,2.484000000e-07
1500.3250,3.920000000e-07,4.474000000e-07,3.636000000e-07,2.460000000e-07
1500.3260,3.907000000e-07,4.508000000e-07,3.625000000e-07,2.445000000e-07
